direction, next, type, time, seconds spent
start, 1-1, b, 8/9/2016 10:20:23 PM, 14.71
up, 1-2, v, 8/9/2016 10:20:38 PM, 25.85
down, 2-4, v, 8/9/2016 10:21:03 PM, 32.36
up, 3-3, v, 8/9/2016 10:21:36 PM, 20.79
left, 3-1, p, 8/9/2016 10:21:57 PM, 19.89
right, 4-4, p, 8/9/2016 10:22:16 PM, 35.35
right, 5-1, p, 8/9/2016 10:22:52 PM, 17.72
up, 6-3, p, 8/9/2016 10:23:10 PM, 12.79
down, 6-1, v, 8/9/2016 10:23:22 PM, 11.39
down, 7-3, v, 8/9/2016 10:23:34 PM, 50.59
up, 8-4, v, 8/9/2016 10:24:24 PM, 7.97
