direction, next, type, time, seconds spent
start, 1-1, b, 8/12/2016 4:33:42 PM, 25.83
up, 1-2, v, 8/12/2016 4:34:08 PM, 18.94
right, 1-4, p, 8/12/2016 4:34:27 PM, 12.47
up, 2-2, p, 8/12/2016 4:34:39 PM, 19.18
left, 3-1, p, 8/12/2016 4:34:59 PM, 28.91
right, 4-4, p, 8/12/2016 4:35:27 PM, 21.73
right, 5-1, p, 8/12/2016 4:35:49 PM, 30.80
up, 6-3, p, 8/12/2016 4:36:20 PM, 6.12
right, 7-2, p, 8/12/2016 4:36:26 PM, 11.15
up, 8-3, p, 8/12/2016 4:36:37 PM, 11.05
up, 8-2, b, 8/12/2016 4:36:48 PM, 31.38
