direction, next, type, time, seconds spent
start, 1-1, b, 8/10/2016 6:21:08 PM, 23.63
down, 2-3, b, 8/10/2016 6:21:32 PM, 30.76
left, 2-2, p, 8/10/2016 6:22:02 PM, 14.71
left, 3-1, p, 8/10/2016 6:22:17 PM, 17.20
right, 4-4, p, 8/10/2016 6:22:34 PM, 12.99
right, 5-1, p, 8/10/2016 6:22:47 PM, 14.65
up, 6-3, p, 8/10/2016 6:23:02 PM, 7.65
right, 7-2, p, 8/10/2016 6:23:10 PM, 10.42
up, 8-3, p, 8/10/2016 6:23:20 PM, 6.47
