direction, next, type, time, seconds spent
left, 1-2, v, 8/13/2016 2:08:22 PM, 9.37
down, 2-4, v, 8/13/2016 2:08:31 PM, 7.69
up, 3-3, v, 8/13/2016 2:08:39 PM, 15.13
up, 4-1, v, 8/13/2016 2:08:54 PM, 7.86
up, 5-2, v, 8/13/2016 2:09:02 PM, 22.00
down, 6-1, v, 8/13/2016 2:09:24 PM, 6.64
down, 7-3, v, 8/13/2016 2:09:31 PM, 35.16
up, 8-4, v, 8/13/2016 2:10:06 PM, 16.84
